sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKExternalUUID
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-14 07:00:14 +0000,2023-11-14 07:00:14 +0000,kg,95.30000305175781,a85bce60-0bee-41ea-be3a-1e6b24b5ff2a
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-14 07:08:42 +0000,2023-11-14 07:08:42 +0000,kg,95.0999984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-14 07:08:42 +0000,2023-11-14 07:08:42 +0000,kg,95.0999984741211,aa268d89-bc97-4bfa-8d8a-f8ff9c1cdbfc
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-15 06:40:08 +0000,2023-11-15 06:40:08 +0000,kg,95.19999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-15 06:40:08 +0000,2023-11-15 06:40:08 +0000,kg,95.19999694824219,e563ce82-ba41-4e86-ab04-7962db0bd602
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-16 07:08:22 +0000,2023-11-16 07:08:22 +0000,kg,96.3499984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-16 07:08:22 +0000,2023-11-16 07:08:22 +0000,kg,96.3499984741211,09214a49-9f91-484f-8223-d0ee1baef4df
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-18 07:57:09 +0000,2023-11-18 07:57:09 +0000,kg,97.05000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-18 07:57:09 +0000,2023-11-18 07:57:09 +0000,kg,97.05000305175781,104ab9e3-755d-4862-a55d-9797339d93bc
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-19 09:31:31 +0000,2023-11-19 09:31:31 +0000,kg,96.0999984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-19 09:31:31 +0000,2023-11-19 09:31:31 +0000,kg,96.0999984741211,c7e4e3c8-044f-497b-9014-e37465cc35d2
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-21 05:59:00 +0000,2023-11-21 05:59:00 +0000,kg,96.0,
HKQuantityTypeIdentifierBodyMass,YAZIO,1680,"iPhone14,3",,2023-11-21 05:59:00 +0000,2023-11-21 05:59:00 +0000,kg,96.0,ffecb95f-21ca-4c3b-a0e1-b0f22ed73f7e
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-22 06:16:42 +0000,2023-11-22 06:16:42 +0000,kg,95.75,
HKQuantityTypeIdentifierBodyMass,YAZIO,1685,"iPhone14,3",,2023-11-22 06:16:42 +0000,2023-11-22 06:16:42 +0000,kg,95.75,879a917d-57af-4a37-aaaa-cc1a79d6bc6d
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-23 05:42:55 +0000,2023-11-23 05:42:55 +0000,kg,94.75,
HKQuantityTypeIdentifierBodyMass,YAZIO,1685,"iPhone14,3",,2023-11-23 05:42:55 +0000,2023-11-23 05:42:55 +0000,kg,94.75,c4921fa0-72a8-441e-b4af-24307407568a
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-24 08:05:54 +0000,2023-11-24 08:05:54 +0000,kg,95.44999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1685,"iPhone14,3",,2023-11-24 08:05:54 +0000,2023-11-24 08:05:54 +0000,kg,95.44999694824219,a4100dbf-9018-480f-8a11-6672ea134378
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-25 08:06:16 +0000,2023-11-25 08:06:16 +0000,kg,96.0999984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1685,"iPhone14,3",,2023-11-25 08:06:16 +0000,2023-11-25 08:06:16 +0000,kg,96.0999984741211,d96cd70b-7260-49e4-8b93-e57af2948d4f
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-27 06:31:40 +0000,2023-11-27 06:31:40 +0000,kg,96.5,
HKQuantityTypeIdentifierBodyMass,YAZIO,1685,"iPhone14,3",,2023-11-27 06:31:40 +0000,2023-11-27 06:31:40 +0000,kg,96.5,6038edb2-2c8f-4fbd-ad9a-fb155556fdc8
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-28 06:11:35 +0000,2023-11-28 06:11:35 +0000,kg,95.9000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1685,"iPhone14,3",,2023-11-28 06:11:35 +0000,2023-11-28 06:11:35 +0000,kg,95.9000015258789,b2323345-5d5f-426d-9681-8dfaf78c7c55
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-11-30 06:58:22 +0000,2023-11-30 06:58:22 +0000,kg,96.5,
HKQuantityTypeIdentifierBodyMass,YAZIO,1687,"iPhone14,3",,2023-11-30 06:58:22 +0000,2023-11-30 06:58:22 +0000,kg,96.5,ea2af987-dc87-41f8-abb3-d97a3e0a28e3
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-01 06:41:26 +0000,2023-12-01 06:41:26 +0000,kg,96.8499984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1687,"iPhone14,3",,2023-12-01 06:41:26 +0000,2023-12-01 06:41:26 +0000,kg,96.8499984741211,b4d6ccf9-a5eb-4f49-8248-f204d1e4395a
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-03 08:58:02 +0000,2023-12-03 08:58:02 +0000,kg,96.4000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1687,"iPhone14,3",,2023-12-03 08:58:02 +0000,2023-12-03 08:58:02 +0000,kg,96.4000015258789,6d8b2817-f858-4960-a466-91dabf9c7b28
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-04 06:55:17 +0000,2023-12-04 06:55:17 +0000,kg,97.55000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1687,"iPhone14,3",,2023-12-04 06:55:17 +0000,2023-12-04 06:55:17 +0000,kg,97.55000305175781,a952b631-0b38-4041-a5ce-f38515d540a4
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-05 06:47:54 +0000,2023-12-05 06:47:54 +0000,kg,96.80000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1687,"iPhone14,3",,2023-12-05 06:47:54 +0000,2023-12-05 06:47:54 +0000,kg,96.80000305175781,8bd720f8-bd36-4aff-b46b-c60b485baeed
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-05 06:48:21 +0000,2023-12-05 06:48:21 +0000,kg,96.80000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1687,"iPhone14,3",,2023-12-05 06:48:21 +0000,2023-12-05 06:48:21 +0000,kg,96.80000305175781,92c7ef1f-dd4c-42a7-8f55-a09f9337da93
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-08 07:17:25 +0000,2023-12-08 07:17:25 +0000,kg,96.30000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1688,"iPhone14,3",,2023-12-08 07:17:25 +0000,2023-12-08 07:17:25 +0000,kg,96.30000305175781,486545ee-b880-429a-b9ad-385d4b1eec07
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-08 07:18:06 +0000,2023-12-08 07:18:06 +0000,kg,96.30000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1688,"iPhone14,3",,2023-12-08 07:18:06 +0000,2023-12-08 07:18:06 +0000,kg,96.30000305175781,3b00a0f2-ea73-49ce-9b33-d5a37beb0724
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-09 08:03:48 +0000,2023-12-09 08:03:48 +0000,kg,97.25,
HKQuantityTypeIdentifierBodyMass,YAZIO,1688,"iPhone14,3",,2023-12-09 08:03:48 +0000,2023-12-09 08:03:48 +0000,kg,97.25,9c2c5945-dd27-4320-b55d-e84a178a1baa
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-09 08:04:03 +0000,2023-12-09 08:04:03 +0000,kg,97.25,
HKQuantityTypeIdentifierBodyMass,YAZIO,1688,"iPhone14,3",,2023-12-09 08:04:03 +0000,2023-12-09 08:04:03 +0000,kg,97.25,3915a446-d818-4d4f-934d-ab1386ed2fb3
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-09 08:04:23 +0000,2023-12-09 08:04:23 +0000,kg,97.25,
HKQuantityTypeIdentifierBodyMass,YAZIO,1688,"iPhone14,3",,2023-12-09 08:04:23 +0000,2023-12-09 08:04:23 +0000,kg,97.25,82831e4e-c320-490f-b8b6-37faaa185d60
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-12 06:12:22 +0000,2023-12-12 06:12:22 +0000,kg,97.1500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1688,"iPhone14,3",,2023-12-12 06:12:22 +0000,2023-12-12 06:12:22 +0000,kg,97.1500015258789,5864a765-f712-4e45-99de-d41c8561c713
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-13 06:19:43 +0000,2023-12-13 06:19:43 +0000,kg,97.05000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1688,"iPhone14,3",,2023-12-13 06:19:43 +0000,2023-12-13 06:19:43 +0000,kg,97.05000305175781,a5cff1c0-4545-4e51-aee3-7c2d72342d4e
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-14 06:14:39 +0000,2023-12-14 06:14:39 +0000,kg,96.9000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1693,"iPhone14,3",,2023-12-14 06:14:39 +0000,2023-12-14 06:14:39 +0000,kg,96.9000015258789,706545fb-5cf1-4173-b6c7-787d2f2e6ce1
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-16 08:52:51 +0000,2023-12-16 08:52:51 +0000,kg,97.1500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1693,"iPhone14,3",,2023-12-16 08:52:51 +0000,2023-12-16 08:52:51 +0000,kg,97.1500015258789,825b848a-7d2a-4ccd-bbe0-e958b478f73d
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-17 08:35:37 +0000,2023-12-17 08:35:37 +0000,kg,97.44999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1693,"iPhone14,3",,2023-12-17 08:35:37 +0000,2023-12-17 08:35:37 +0000,kg,97.44999694824219,ceda54ce-a9f4-4c67-ba74-4eb5299c9b33
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-19 07:31:42 +0000,2023-12-19 07:31:42 +0000,kg,97.80000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1693,"iPhone14,3",,2023-12-19 07:31:42 +0000,2023-12-19 07:31:42 +0000,kg,97.80000305175781,671bd7cb-6414-48b3-bbc3-4d990df9fc08
HKQuantityTypeIdentifierBodyMass,Renpho,2,"iPhone14,3",,2023-12-20 06:51:52 +0000,2023-12-20 06:51:52 +0000,kg,97.44999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1693,"iPhone14,3",,2023-12-20 06:51:52 +0000,2023-12-20 06:51:52 +0000,kg,97.44999694824219,10cec6ec-c8a1-4933-a5c5-2fa99f21a0fd
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2023-12-21 07:26:49 +0000,2023-12-21 07:26:49 +0000,kg,97.3499984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1698,"iPhone14,3",,2023-12-21 07:26:49 +0000,2023-12-21 07:26:49 +0000,kg,97.3499984741211,a6584c82-a29e-4ec8-a889-f3875136dc5f
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2023-12-22 10:41:02 +0000,2023-12-22 10:41:02 +0000,kg,97.0,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2023-12-22 10:41:02 +0000,2023-12-22 10:41:02 +0000,kg,97.0,a43c890e-e04b-41bb-957f-48b3ef433c64
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2023-12-23 09:20:56 +0000,2023-12-23 09:20:56 +0000,kg,98.0,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2023-12-23 09:20:56 +0000,2023-12-23 09:20:56 +0000,kg,98.0,a7c8b331-6280-4c5c-bf6a-dcf3003aa5c9
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2023-12-24 07:17:49 +0000,2023-12-24 07:17:49 +0000,kg,97.6500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2023-12-24 07:17:49 +0000,2023-12-24 07:17:49 +0000,kg,97.6500015258789,3a3c82ed-0cca-4bc0-ad5d-c0ed40f18f8e
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2023-12-25 07:58:05 +0000,2023-12-25 07:58:05 +0000,kg,96.9000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2023-12-25 07:58:05 +0000,2023-12-25 07:58:05 +0000,kg,96.9000015258789,d1ffe90f-ac43-4986-be03-fb523222346c
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2023-12-26 10:06:27 +0000,2023-12-26 10:06:27 +0000,kg,96.19999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2023-12-26 10:06:27 +0000,2023-12-26 10:06:27 +0000,kg,96.19999694824219,7a8ebad8-71b2-46d0-bef4-d98fbfd11491
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2023-12-30 09:47:58 +0000,2023-12-30 09:47:58 +0000,kg,95.6500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2023-12-30 09:47:58 +0000,2023-12-30 09:47:58 +0000,kg,95.6500015258789,d5979edb-2a07-4b60-a546-894968cf30b8
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-02 09:34:36 +0000,2024-01-02 09:34:36 +0000,kg,96.55000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-02 09:34:36 +0000,2024-01-02 09:34:36 +0000,kg,96.55000305175781,695390c1-ee9e-478a-b89c-9cb8534226af
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-03 07:51:05 +0000,2024-01-03 07:51:05 +0000,kg,96.6500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-03 07:51:05 +0000,2024-01-03 07:51:05 +0000,kg,96.6500015258789,ef66d474-ffec-447c-94c3-598e09bd1dda
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-08 06:36:20 +0000,2024-01-08 06:36:20 +0000,kg,97.6500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-08 06:36:20 +0000,2024-01-08 06:36:20 +0000,kg,97.6500015258789,47eef80f-6d09-49fd-b1d9-25660cb29105
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-09 08:00:43 +0000,2024-01-09 08:00:43 +0000,kg,97.0999984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-09 08:00:43 +0000,2024-01-09 08:00:43 +0000,kg,97.0999984741211,93b867da-4146-42cf-97f2-d5d7ef80615f
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-16 07:09:29 +0000,2024-01-16 07:09:29 +0000,kg,97.0,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-16 07:09:29 +0000,2024-01-16 07:09:29 +0000,kg,97.0,3f464ec0-3309-4ea2-b34f-daf1f38efc21
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-17 07:54:10 +0000,2024-01-17 07:54:10 +0000,kg,96.9000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-17 07:54:10 +0000,2024-01-17 07:54:10 +0000,kg,96.9000015258789,6836a142-ba27-4ccf-8d00-41e79dfda65b
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-18 06:10:07 +0000,2024-01-18 06:10:07 +0000,kg,96.69999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-18 06:10:07 +0000,2024-01-18 06:10:07 +0000,kg,96.69999694824219,a490e136-1017-49a0-b01b-0afb1ee39d7b
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-19 06:55:19 +0000,2024-01-19 06:55:19 +0000,kg,97.3499984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-19 06:55:19 +0000,2024-01-19 06:55:19 +0000,kg,97.3499984741211,22451226-6660-4580-9270-ae2ac072d6d8
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-20 09:47:57 +0000,2024-01-20 09:47:57 +0000,kg,97.1500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-20 09:47:57 +0000,2024-01-20 09:47:57 +0000,kg,97.1500015258789,9566e36f-81ae-4750-947b-9b02a625fa50
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-21 09:29:38 +0000,2024-01-21 09:29:38 +0000,kg,97.25,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-21 09:29:38 +0000,2024-01-21 09:29:38 +0000,kg,97.25,2cb96487-067a-42d7-acb4-3434cbbd646a
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-22 06:41:45 +0000,2024-01-22 06:41:45 +0000,kg,98.19999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-22 06:41:45 +0000,2024-01-22 06:41:45 +0000,kg,98.19999694824219,724cacf9-6b16-4326-814c-f021495f0154
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-23 07:23:50 +0000,2024-01-23 07:23:50 +0000,kg,97.6500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1699,"iPhone14,3",,2024-01-23 07:23:50 +0000,2024-01-23 07:23:50 +0000,kg,97.6500015258789,780428c8-a693-4f40-a6a1-aedbe2b25e38
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-24 06:38:41 +0000,2024-01-24 06:38:41 +0000,kg,97.9000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-01-24 06:38:41 +0000,2024-01-24 06:38:41 +0000,kg,97.9000015258789,73fd5dc2-f4fb-4222-bb95-792c64eae43f
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-25 07:57:22 +0000,2024-01-25 07:57:22 +0000,kg,98.5,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-01-25 07:57:22 +0000,2024-01-25 07:57:22 +0000,kg,98.5,ce42bb7a-80c2-4109-a3f0-99001e444084
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-26 07:28:19 +0000,2024-01-26 07:28:19 +0000,kg,98.19999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-01-26 07:28:19 +0000,2024-01-26 07:28:19 +0000,kg,98.19999694824219,f92b9690-e635-4912-b6ff-be9eb9360c39
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-27 09:09:44 +0000,2024-01-27 09:09:44 +0000,kg,97.80000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-01-27 09:09:44 +0000,2024-01-27 09:09:44 +0000,kg,97.80000305175781,5d8c4b39-3acb-4fbe-bd11-776033754bb0
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-28 09:52:47 +0000,2024-01-28 09:52:47 +0000,kg,97.9000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-01-28 09:52:47 +0000,2024-01-28 09:52:47 +0000,kg,97.9000015258789,ab7c288e-2542-4578-8b7d-063a9b2afeb5
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-28 09:53:02 +0000,2024-01-28 09:53:02 +0000,kg,97.9000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-01-28 09:53:02 +0000,2024-01-28 09:53:02 +0000,kg,97.9000015258789,046a1df1-f94c-47eb-92a2-888f360493f9
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-30 07:04:57 +0000,2024-01-30 07:04:57 +0000,kg,98.5,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-01-30 07:04:57 +0000,2024-01-30 07:04:57 +0000,kg,98.5,c0d9ce28-cc98-41e2-87cc-89f439e045f8
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-01-31 06:37:53 +0000,2024-01-31 06:37:53 +0000,kg,99.1500015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-01-31 06:37:53 +0000,2024-01-31 06:37:53 +0000,kg,99.1500015258789,d4552e97-6e66-4729-b9a2-407b3ddcd904
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-02-02 07:10:06 +0000,2024-02-02 07:10:06 +0000,kg,97.8499984741211,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-02-02 07:10:06 +0000,2024-02-02 07:10:06 +0000,kg,97.8499984741211,402df025-565a-448b-88f9-7ffc34c04794
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-02-03 10:13:17 +0000,2024-02-03 10:13:17 +0000,kg,98.30000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-02-03 10:13:17 +0000,2024-02-03 10:13:17 +0000,kg,98.30000305175781,b8391a57-ede4-4fe2-93eb-b8bc1d3291a1
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-02-05 06:49:27 +0000,2024-02-05 06:49:27 +0000,kg,97.94999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1719,"iPhone14,3",,2024-02-05 06:49:27 +0000,2024-02-05 06:49:27 +0000,kg,97.94999694824219,e4f5bdad-7c0b-422f-a1c0-3fcc4daf080e
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-02-06 07:26:48 +0000,2024-02-06 07:26:48 +0000,kg,98.19999694824219,
HKQuantityTypeIdentifierBodyMass,YAZIO,1726,"iPhone14,3",,2024-02-06 07:26:48 +0000,2024-02-06 07:26:48 +0000,kg,98.19999694824219,f0196c31-fc47-4e33-afae-2eb9d0988ff9
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-02-07 05:47:51 +0000,2024-02-07 05:47:51 +0000,kg,98.55000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1726,"iPhone14,3",,2024-02-07 05:47:51 +0000,2024-02-07 05:47:51 +0000,kg,98.55000305175781,ad4ea752-ce11-49e5-a97a-c3238a2497ff
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-02-08 06:37:11 +0000,2024-02-08 06:37:11 +0000,kg,98.4000015258789,
HKQuantityTypeIdentifierBodyMass,YAZIO,1727,"iPhone14,3",,2024-02-08 06:37:11 +0000,2024-02-08 06:37:11 +0000,kg,98.4000015258789,f93b9a8e-47c6-40d2-baae-6f73b396548a
HKQuantityTypeIdentifierBodyMass,Renpho,1,"iPhone14,3",,2024-02-09 06:40:59 +0000,2024-02-09 06:40:59 +0000,kg,98.30000305175781,
HKQuantityTypeIdentifierBodyMass,YAZIO,1727,"iPhone14,3",,2024-02-09 06:40:59 +0000,2024-02-09 06:40:59 +0000,kg,98.30000305175781,fe794ec8-2302-4e30-9c99-7a3cf15db9ed
